Email,Gender,Age,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade
student2546@university.com,Male,20,69.08,69.91,44.14,77.41,87.63,1.98,96.58,82.9,B
student2547@university.com,Male,19,86.73,51.24,45.67,65.74,92.75,5.77,98.7,91.8,F
student2548@university.com,Female,22,96.39,78.03,60.53,76.2,61.95,2.86,65.6,99.05,C
student2549@university.com,Male,24,81.45,75.43,47.09,60.31,77.78,3.68,82.23,77.03,C
student2550@university.com,Female,24,89.49,79.12,68.54,91.91,91.45,9.32,62.06,61.9,B
student2551@university.com,Male,21,58.58,41.56,63.98,99.98,93.64,8.47,68.43,96.39,A
student2552@university.com,Male,18,60.6,72.92,83.31,66.12,64.37,8.52,89.62,84.95,F
student2553@university.com,Male,20,76.6,75.7,97.18,92.12,55.21,5.78,75.06,97.95,C
student2554@university.com,Male,19,58.83,52.45,85.21,93.65,61.64,8.66,92.48,82.55,C
student2555@university.com,Female,21,81.75,52.5,50.77,99.8,97.27,7.79,81.44,88.76,B
student2556@university.com,Female,19,64.58,56.57,96.13,67.14,73.12,9.53,81.45,94.53,C
student2557@university.com,Female,21,89.58,82.7,63.53,87.8,70.93,0.64,51.69,87.96,F
student2558@university.com,Female,24,90.41,76.38,68.45,61.44,50.65,0.29,87.48,78.13,A
student2559@university.com,Male,22,73.19,90.75,65.29,81.24,52.55,1.75,98.89,73.6,C
student2560@university.com,Female,19,59.04,57.74,56.83,85.24,83.43,9.29,73.65,91.17,A
student2561@university.com,Female,22,82.34,94.72,93.7,87.06,79.49,6.06,57.93,88.6,C
student2562@university.com,Female,23,99.64,84.62,59.93,60.36,78.78,4.26,98.85,68.32,C
student2563@university.com,Male,23,81.13,63.7,74.72,92.44,55.52,5.13,64.51,74.92,F
student2564@university.com,Female,24,51.79,45.72,54.4,71.05,67.6,8.3,70.46,81.75,A
student2565@university.com,Female,20,50.86,55.42,87.84,60.82,90.62,9.29,53.87,51.42,D
student2566@university.com,Male,22,66.02,97.41,86.45,77.13,58.75,7.3,55.54,62.38,F
student2567@university.com,Male,21,59.79,58.62,57.78,93.17,94.13,7.6,60.83,62.51,A
student2568@university.com,Female,20,90.65,59.79,80.89,98.35,56.07,3.2,77.42,94.16,A
student2569@university.com,Female,19,92.24,51.38,82.23,87.41,58.46,4.67,77.89,66.57,A
student2570@university.com,Male,19,62.93,88.41,73.75,50.28,73.89,8.85,80.31,77.26,D
student2571@university.com,Female,21,66.28,56.54,76.04,56.74,97.26,7.86,79.19,91.58,F
student2572@university.com,Male,18,61.81,59.82,74.47,53.81,66.48,6.84,74.76,62.98,D
student2573@university.com,Female,18,95.42,64.86,44.91,55.06,82.91,0.65,90.1,56.19,C
student2574@university.com,Female,19,75.13,66.02,80.22,69.15,79.43,0.4,96.69,97.42,B
student2575@university.com,Female,24,82.81,64.68,68.19,66.92,57.48,1.3,63.49,85.23,D
student2576@university.com,Female,24,70.77,70.22,66.31,55.68,62.41,5.81,56.51,58.85,C
student2577@university.com,Female,21,81.55,88.87,91.6,94.11,96.51,5.36,71.25,90.99,D
student2578@university.com,Male,18,69.29,89.16,41.39,80.77,59.24,9.43,51.32,89.36,A
student2579@university.com,Male,22,66.98,87.9,55.08,89.82,84.75,6.95,94.17,91.88,B
student2580@university.com,Female,19,81.72,46.07,47.28,68.58,98.23,2.94,61.99,63.81,B
student2581@university.com,Female,23,79.55,87.98,42.12,70.51,55.98,1.61,77.46,72.43,C
student2582@university.com,Female,22,64.68,47.22,56.54,65.88,69.96,8.5,55.75,84.68,D
student2583@university.com,Male,21,57.47,47.48,99.31,71.92,61.2,4.6,77.66,69.53,D
student2584@university.com,Male,23,68.43,96.87,56.21,80.52,61.08,6.53,51.95,53.5,D
student2585@university.com,Male,22,70.76,89.16,79.82,74.65,55.95,5.65,88.44,56.82,C
student2586@university.com,Male,18,81.43,73.14,47.1,91.9,82.48,1.07,97.77,79.86,D
student2587@university.com,Male,24,95.73,92.5,76.11,95.01,87.32,0.57,65.35,68.76,B
student2588@university.com,Male,18,51.81,99.36,99.07,73.48,83.84,3.77,62.91,50.27,B
student2589@university.com,Male,23,62.18,76.64,57.51,61.99,96.23,3.62,72.4,88.34,F
student2590@university.com,Male,20,59.69,76.77,90.88,97.26,57.28,6.74,81,70.84,D
student2591@university.com,Female,24,75.11,85.27,99.85,86.75,65.99,6.32,59.45,65.69,D
student2592@university.com,Male,19,71.49,53.93,75.31,82.01,67.23,9.69,90.17,85.68,B
student2593@university.com,Male,23,86.45,50.03,58.56,87.27,61.6,8.58,59.93,72.76,B
student2594@university.com,Male,21,62.12,85.57,80.41,53.8,57.11,4.97,50.27,84.74,A
student2595@university.com,Male,19,79.72,60.69,90.69,53.38,74.34,5,76.21,50.66,A
student2596@university.com,Female,22,94.19,48.1,50.28,57.66,91.72,6.74,55.76,50.47,F
student2597@university.com,Male,24,95.53,58.89,67.15,57.37,97.73,1.14,84.91,78,B
student2598@university.com,Female,21,97.94,61.52,59.15,71.03,56.47,10,58.37,99.11,F
student2599@university.com,Female,21,88.66,97.91,57,57.87,91.16,5.19,90.87,63.62,D
student2600@university.com,Female,18,95.3,81.88,91.65,92.73,91.23,9.1,73.52,84.14,D
student2601@university.com,Male,22,61.73,71.85,65.3,78.9,69.45,9.67,78.31,58.61,B
student2602@university.com,Male,18,59.88,98.13,60.34,68.41,55.5,5.82,59.33,65.58,C
student2603@university.com,Male,18,50.32,94.19,76.21,53.48,99.5,1.03,57.33,53.9,F
student2604@university.com,Female,24,85.34,70.72,53.16,79.55,82.78,5.73,81.56,94.04,C
student2605@university.com,Female,20,96.87,94.34,53.79,55.83,99.11,5.98,62.77,65.52,D
student2606@university.com,Female,18,59.35,64.26,71.22,87.16,74.18,7.89,69.3,61.52,F
student2607@university.com,Female,19,81.85,53.83,64.56,90.14,69.76,0.48,73.97,86.53,D
student2608@university.com,Male,21,87.32,53.96,57.7,77.2,62.36,4.66,61.48,59.97,A
student2609@university.com,Male,24,96.38,79.74,43.24,57.48,99.18,9.23,89.77,62.01,B
student2610@university.com,Male,18,82.34,70.06,71.25,89.34,62.66,9.91,96.97,55.18,A
student2611@university.com,Female,23,98.51,79.54,89,65.39,51.19,1.91,71.59,98.14,F
student2612@university.com,Female,19,67.23,81.16,91.08,61.13,75.62,8.71,95.88,62.38,A
student2613@university.com,Male,22,67.5,41.34,54.13,73.53,68.85,1.46,94.13,99.78,F
student2614@university.com,Male,21,77.15,43.24,75.98,96.13,63.07,8.41,58.3,58.81,C
student2615@university.com,Female,24,69.18,71.96,91.35,64.87,81.73,2.77,58.67,51.03,B
student2616@university.com,Male,23,50.07,51.46,64.52,95.28,68.21,9.6,73.87,94.78,C
student2617@university.com,Male,24,86.59,77.95,95.93,52.68,70.11,6.95,76.29,79,D
student2618@university.com,Female,24,87.59,73.13,94.18,54.18,51.15,3.99,67.06,67.57,B
student2619@university.com,Female,23,87.35,75.15,52.49,84.93,79.45,2.81,65.65,75.67,A
student2620@university.com,Female,22,67.25,58.15,55.54,59.53,56.1,2.35,71.57,63.04,F
student2621@university.com,Male,23,76.11,78.39,50.83,65.83,60.69,6.81,84.52,81.74,B
student2622@university.com,Female,19,68,89.77,51.76,56.82,85.86,8.96,54.22,80.82,D
student2623@university.com,Male,24,50.8,99.88,94.47,66.61,65.66,7.55,85.53,54.01,C
student2624@university.com,Male,22,78.12,90.31,95.87,64.02,58.16,8.35,96.31,95.53,D
student2625@university.com,Female,24,56.19,73.45,43.11,86.82,78.87,7.81,88.18,73.03,A
student2626@university.com,Male,23,54,51.61,75.62,85.1,60.75,9.79,59.58,59.76,F
student2627@university.com,Female,22,87.77,80.89,73.85,97.75,63.55,7.58,54.37,65.37,F
student2628@university.com,Female,22,50.48,96.26,63.43,86.22,81.07,2.1,74.52,93.31,A
student2629@university.com,Male,18,97.95,52.71,77.9,84.74,86.99,7.92,97.82,69.16,F
student2630@university.com,Male,18,75.76,55.36,96.84,84.71,86.98,3.22,90.95,78.1,B
student2631@university.com,Female,18,99.15,48.94,50.22,94.15,74.11,9.96,78.14,97.38,B
student2632@university.com,Female,23,52.9,84.2,47.22,64.81,72.71,3.77,57.15,82.59,A
student2633@university.com,Female,21,79.18,64.39,42,65,89.38,2.93,85.69,83.79,A
student2634@university.com,Female,19,67.47,43.76,61.83,87.06,59.65,2.39,90.65,62.43,D
student2635@university.com,Female,23,92.17,92.5,60.26,61.44,57.61,6.59,96.75,83.41,F
student2636@university.com,Female,24,68.06,73.46,65.85,95.6,83.23,1.09,80.61,69.69,C
student2637@university.com,Male,18,63.02,59.87,70.2,76.74,70.48,9.54,75.72,95.55,A
student2638@university.com,Male,22,92.88,60.64,85.47,65.01,85.5,2.94,80.96,56.48,D
student2639@university.com,Male,23,68.73,57.42,63.53,88.8,62.83,2.95,97.16,64.28,A
student2640@university.com,Male,22,50.84,67.33,59.84,65.62,66.24,0.46,81.41,53.3,A
student2641@university.com,Female,24,69.51,60.22,89.61,98.16,94.83,2.46,62.88,69.05,B
student2642@university.com,Male,22,82.73,72.88,90.99,99.15,71.08,4.19,81.81,57.42,F
student2643@university.com,Male,22,62.72,86.41,53.97,83.34,79.55,3.7,93.99,92.26,A
student2644@university.com,Female,20,71.6,80.47,58.88,55.68,55.33,2.73,78.35,96.25,F
student2645@university.com,Male,21,52.84,57.67,89.51,63.16,58.94,0.41,75.13,83.47,D
student2646@university.com,Female,19,79.4,71.72,44.76,75.77,51.79,3.01,86.67,55.17,A
student2647@university.com,Female,19,87.81,90.41,59.55,92.57,71.22,7.78,83.05,67.08,C
student2648@university.com,Female,18,70.67,44.09,66.9,59.24,99.45,4.39,52.83,98.22,B
student2649@university.com,Female,20,71.01,44.7,51.22,55.22,93.69,2.91,86.27,56.82,C
student2650@university.com,Female,23,54.41,73.37,50.79,53.72,81.65,3.05,70.38,77.82,B
student2651@university.com,Male,23,60.1,78.35,65.49,75.35,93.05,5.54,97.04,67.65,A
student2652@university.com,Male,19,57.73,52.68,85.27,94.24,79.71,3.02,98.54,99.96,A
student2653@university.com,Male,21,74.08,84.71,90.41,52.12,68.44,6.31,72.44,64.27,F
student2654@university.com,Female,22,76.46,78.78,98.75,60.62,58.68,9.89,98.44,52.39,B
student2655@university.com,Male,24,97.45,95.4,44.44,84.66,82.65,0.41,65.54,85.11,D
student2656@university.com,Male,18,53.66,50.14,53,91.29,59.65,1.69,84.13,66.34,C
student2657@university.com,Male,21,79.99,85.08,85.4,90.37,70.87,1.79,53.75,82.88,D
student2658@university.com,Male,19,76.32,45.02,72.44,89.25,91.29,4.47,57.25,55.23,B
student2659@university.com,Female,20,75.81,73.92,59.66,56.49,56.46,0.41,93.23,76.15,D
student2660@university.com,Male,18,93.66,73.11,52.34,69.86,56.45,4.78,94.69,68.76,B
student2661@university.com,Female,19,60.28,63.3,56.83,99.24,61.22,9.29,76.63,76.84,F
student2662@university.com,Female,23,52.04,90.67,65.76,99.44,77.6,0.12,66.99,92.67,F
student2663@university.com,Male,18,83.61,40.26,50.63,80.12,62.59,3.65,72.55,98.64,D
student2664@university.com,Female,19,67.26,71.21,97.85,85.46,75.16,7.61,93.48,87.66,D
student2665@university.com,Female,23,50.88,53.03,46.46,97.56,65.1,1.54,60.55,88.34,B
student2666@university.com,Female,24,62.57,84.61,99.13,72.5,75.31,0.78,64.74,76.45,F
student2667@university.com,Female,23,65.47,42.58,90.51,56.84,63.88,6.31,89.27,54.87,D
student2668@university.com,Female,22,80.84,89.89,65.39,83.45,99,0.1,96.76,83.35,B
student2669@university.com,Female,20,58.63,90.29,84.39,98.01,74.64,8.02,54.65,57.39,B
student2670@university.com,Female,22,70.65,89.97,80.29,84.86,87.18,0.67,90.19,62.28,D
student2671@university.com,Male,19,74.12,49.15,52.8,90.17,85.03,5.24,82.25,85.38,C
student2672@university.com,Male,24,72.96,77.82,60.34,71.14,74.53,7.4,61.54,82.85,A
student2673@university.com,Female,21,98.7,40.86,70.79,54.82,61.94,2.42,87.79,65.72,B
student2674@university.com,Female,24,52.28,90.88,78.27,58.44,75.54,1.04,86.4,88.6,F
student2675@university.com,Male,24,97.55,83.38,72.57,99.13,84.05,1.76,57.1,96.97,A
student2676@university.com,Male,24,79.1,71.87,68.38,74.66,73,8.55,75.11,77.26,B
student2677@university.com,Male,22,89.79,83.84,66.59,50.6,54.1,7.06,87.91,83.88,C
student2678@university.com,Male,21,71.52,45.66,69.9,97.77,50.9,1.98,59.58,63.59,A
student2679@university.com,Female,23,72.69,71.72,66.06,74.89,66.39,7.16,73.14,98.54,F
student2680@university.com,Female,19,93.97,57.48,72.48,91.81,57.51,7.09,56.04,63.69,A
student2681@university.com,Male,20,94.8,98.36,93.28,77.42,95.31,9.98,65.34,94.37,D
student2682@university.com,Male,21,61.93,91.43,77.97,55.09,58.79,3.92,60.9,96.39,B
student2683@university.com,Male,19,59.96,84,83.36,80.78,69.71,8.65,75.25,85.98,D
student2684@university.com,Male,21,74.81,96.02,75.85,99.87,85.6,4.46,57.06,90.58,C
student2685@university.com,Female,22,95.01,60.81,78.58,51.74,90.77,8.98,69.16,72.89,A
student2686@university.com,Male,19,66.12,94.05,74.7,92.09,73.89,0.92,63.76,95.98,D
student2687@university.com,Male,22,82.6,59.51,41.61,61.77,59.06,1.75,87.3,87.13,C
student2688@university.com,Male,18,85.41,83.97,99.98,69.69,63.54,8.5,84.98,66.34,D
student2689@university.com,Female,19,88.93,84.19,42.02,68.64,70.95,8.19,54.75,51.75,F
student2690@university.com,Female,21,78.2,41.1,63.71,94.94,68.23,3.05,97.67,77.04,D
student2691@university.com,Female,18,70.12,61.66,46.31,75.22,67.43,5.97,87.23,92.03,B
student2692@university.com,Male,22,98.35,41.17,45.82,72.36,56.59,3.83,80.8,93.03,D
student2693@university.com,Male,22,80.57,99.83,87.61,90.9,95.67,0.1,73.89,91.76,D
student2694@university.com,Male,21,86.43,47.33,65.56,52.45,51.49,0.26,58.9,60.74,D
student2695@university.com,Female,18,67.25,72.57,88.07,54.32,72,0.54,98.1,71.31,D
student2696@university.com,Female,24,83.5,87.43,56.37,51.08,99.02,5.94,50.39,80.69,D
student2697@university.com,Male,23,62.89,52.08,55.39,84.4,82.99,2.79,84.62,83.38,A
student2698@university.com,Male,20,62.25,69.1,55.07,76.28,67.77,1.44,75.37,66.73,A
student2699@university.com,Female,21,85.74,76.45,76.97,93.8,57.3,9.41,95.13,84.63,F
student2700@university.com,Male,22,76.07,49.61,88.9,74.93,98.19,1.21,69.03,79.54,A
student2701@university.com,Male,19,84.16,86.71,67.14,61.09,50.7,6.74,75.93,78.34,C
student2702@university.com,Male,18,63.47,57.96,62.75,90.26,84.07,8.94,87.12,83.15,B
student2703@university.com,Female,23,79.94,52.66,98.41,64.72,94.01,1.64,52.38,80.17,D
student2704@university.com,Male,20,72.2,73.5,47.01,96.78,51.26,2.15,52.72,58.34,D
student2705@university.com,Male,19,79.85,64.62,69.2,62.52,86.26,5.74,60.58,93.72,D
student2706@university.com,Male,18,64.54,95.22,64.51,58.39,99.94,5.08,57.32,62.03,F
student2707@university.com,Male,23,85.77,92.8,45.89,74.67,81.98,5.21,50.32,87.22,F
student2708@university.com,Female,21,90.3,69,56.09,52.53,70.73,5.55,81.15,58.82,C
student2709@university.com,Female,23,63,61.56,41.71,51.82,93.72,9.5,89.8,83.05,D
student2710@university.com,Female,21,65.03,59.53,92.62,74.8,77.71,0.54,97.86,94.78,F
student2711@university.com,Male,24,83.06,56.05,76.47,60.76,87.47,7.6,72.05,50.49,D
student2712@university.com,Female,18,84.78,72.67,88.9,50.47,79.39,2.33,63.99,98.98,A
student2713@university.com,Male,23,85.2,88.3,71.29,64.8,51.91,3.74,93.2,51.48,D
student2714@university.com,Female,20,84.13,58.65,75.97,73.87,60.66,0.89,92.22,50.57,C
student2715@university.com,Male,23,69.64,51.41,82.05,69.71,53.94,4.46,81.24,92.88,C
student2716@university.com,Female,18,69.74,68.53,94.48,56.77,55.33,8.04,63.66,85.44,F
student2717@university.com,Female,19,62.74,44.14,45.51,78.98,50.77,0.99,95.43,55.29,D
student2718@university.com,Female,19,57.84,82.08,59.86,85.52,71.06,2.76,58.92,96.87,C
student2719@university.com,Male,23,84.63,71.1,82.54,83.78,58.93,3.73,52.18,83.6,A
student2720@university.com,Male,23,54.66,69.78,97.5,69.69,92.78,1.04,89.83,55.55,F
student2721@university.com,Male,21,96.89,58.03,98.85,56.88,87.5,7.62,78.18,93.03,A
student2722@university.com,Female,18,91.33,94.28,78.29,74.97,78.66,7.87,62.32,74.05,C
student2723@university.com,Male,21,92.88,45.43,51.62,94.52,74.45,8.36,83.54,63.91,F
student2724@university.com,Male,20,95.33,92.19,47.15,73.44,62.79,5.84,88.34,91.25,D
student2725@university.com,Male,24,70.43,62.6,96.76,59.78,73.75,5.07,92.23,86.92,B
student2726@university.com,Male,19,92.34,92.84,66.04,54.65,82.06,2.63,64.11,81.15,D
student2727@university.com,Male,22,57.9,83.73,51.69,97.2,89.11,6.55,51.28,94.93,D
student2728@university.com,Male,22,51.08,46.25,96.03,87.15,54.08,4.45,75.5,93.06,A
student2729@university.com,Female,18,89.24,89.89,46.27,65.65,85.42,9.71,92.8,61.34,D
student2730@university.com,Female,18,53.74,80.93,83.77,64.77,87.14,9.68,60.39,93.93,B
student2731@university.com,Male,22,99.43,41.94,77.52,94.76,77.95,9.05,71.06,68.7,F
student2732@university.com,Female,18,83.74,48.02,45.26,58.88,60.72,3.6,62.82,71.59,F
student2733@university.com,Female,19,87.67,78.14,60.32,76.75,76.96,3.68,50.67,98.62,B
student2734@university.com,Male,20,62.29,79.76,49,85.68,75.14,8.53,94.93,87.99,A
student2735@university.com,Male,20,83.69,84.8,76.27,69.82,73.79,7.29,56.75,66.07,B
student2736@university.com,Female,21,52.16,83.21,68.63,52,73.03,7.04,88.34,82.4,F
student2737@university.com,Male,19,91.89,79.57,40.26,61.39,55.54,2.8,67.33,76.97,B
student2738@university.com,Female,24,58.48,85.97,98.54,95.09,59.14,8.33,63.88,55.83,A
student2739@university.com,Female,18,84.87,74.51,60.98,76.16,54.87,5.79,97.05,94.39,D
student2740@university.com,Female,18,61.22,55.65,55.49,90.77,62.12,4.47,82.86,91.09,D
student2741@university.com,Male,24,53.42,94.74,53.35,77.78,63.17,8.65,84.35,88.89,F
student2742@university.com,Female,21,74.07,41.09,49.53,97.18,62.25,3.94,87.98,77.96,A
student2743@university.com,Male,21,58.46,61.99,99.95,95.46,60.55,6.54,67.05,61.04,D
student2744@university.com,Male,18,86.47,83.73,57.71,74.14,86.77,4.66,78.18,94.19,D
student2745@university.com,Male,18,61.88,65.63,64.33,65.91,90.93,5.93,63.51,67.65,D
student2746@university.com,Male,24,67.12,41.49,92.28,80.08,66.36,0.41,91.73,51.01,C
student2747@university.com,Male,19,78.37,43.96,78.51,83.74,65.26,4.61,79.97,99.09,D
student2748@university.com,Female,24,64.25,78.92,62.12,74.92,92.2,5.56,62.17,93.06,C
student2749@university.com,Male,21,68.9,97.89,93.9,91.11,81.2,4.93,94.99,81.13,B
student2750@university.com,Male,24,90.78,73.11,84.98,59.17,64.67,8.47,79.04,50.62,F
student2751@university.com,Male,24,58.96,70.41,53.67,66.72,85.68,3.11,74.75,61.39,F
student2752@university.com,Male,24,54.11,59.1,78.62,84.32,67.23,8.84,51.72,72.6,C
student2753@university.com,Male,19,66.42,55.4,95.34,62.33,79.33,4.03,95.49,81.4,A
student2754@university.com,Female,23,71.22,41.26,69.79,71.99,99.63,6.95,97.61,85.41,C
student2755@university.com,Male,18,77.13,56.38,84.02,98.19,65.08,0.87,78.13,89.41,D
student2756@university.com,Male,22,68.62,66.95,98.27,81.29,96.53,2,72.13,77.78,A
student2757@university.com,Female,24,89.5,51.88,81.42,97.45,66.03,7.61,67.98,82.81,F
student2758@university.com,Male,22,51.97,45.24,46.15,86.12,77.01,0.12,63.4,90.56,B
student2759@university.com,Female,23,71.59,83.06,54.67,86.23,73,9.69,78.73,85.99,B
student2760@university.com,Female,18,69.11,93.68,75.71,79.59,89.16,1.91,56.4,97.74,C
student2761@university.com,Female,21,82.38,96.21,56.53,57.11,53.05,9.01,95.96,93.73,C
student2762@university.com,Female,22,98.31,77.08,97.45,75.99,81.36,5.16,58.8,58.47,C
student2763@university.com,Male,21,75.52,43.17,64.32,62.63,88.03,5.65,87.28,97.37,C
student2764@university.com,Male,22,99.34,84.45,67.43,99.93,73.61,0.84,65.34,60.21,F
student2765@university.com,Female,21,65.11,46.61,82.1,63.35,55.26,3.65,61.3,99.56,D
student2766@university.com,Female,24,51.54,80.18,71.45,61.53,62.24,1.56,77.89,85.07,F
student2767@university.com,Male,22,58.28,86.76,62.93,81.19,83.98,5.26,88.26,81.38,B
student2768@university.com,Female,21,69.76,83.55,44.6,75.55,94.77,5.51,86.34,66.22,B
student2769@university.com,Female,23,65.82,97.11,75.79,51.07,71.08,7.1,61.69,56.66,B
student2770@university.com,Female,19,54.85,84.29,92.05,56.48,78.02,8.78,66.53,56.31,D
student2771@university.com,Male,21,71.63,81.59,81.15,90.55,61.42,4.68,93.44,93.33,D
student2772@university.com,Female,19,66.91,55.7,62.89,74.18,70.61,2.33,86.16,71.62,A
student2773@university.com,Male,19,56.13,95.49,47.66,57.3,66.84,3.34,85.63,77.99,D
student2774@university.com,Male,18,64.81,50.77,88.98,73.26,82.78,8.47,63.45,96.59,B
student2775@university.com,Male,24,94.32,94.29,96.5,62.66,99.23,1.46,89.6,62.77,D
student2776@university.com,Female,23,65.1,58.76,63.3,61.18,90.67,6.27,67.92,88.2,D
student2777@university.com,Female,19,85.7,47.81,83.72,97.89,59.61,0.13,70.07,73.52,D
student2778@university.com,Male,20,80.6,89.6,64.65,68.1,78.88,2.46,64.38,60.64,C
student2779@university.com,Male,24,71.36,40.15,70.14,52.32,53.32,5.91,56.07,92.65,D
student2780@university.com,Male,19,61.95,89.93,90.19,98.52,62.35,4.56,71.02,84,C
student2781@university.com,Female,21,68.45,55.74,45.01,89.74,58.61,4.94,50.85,54.75,B
student2782@university.com,Female,19,79.61,93.08,71.82,62.72,66.78,6.61,72.8,77.09,A
student2783@university.com,Male,21,67.54,81.49,52.88,70.44,83.94,2.35,86.25,92.59,F
student2784@university.com,Male,21,60.74,79.97,60.39,93.11,74.97,2.81,98.04,53.35,A
student2785@university.com,Female,20,55.82,61.92,78.67,67.87,96.65,6.84,53.93,70.81,F
